report_dt,segment,replenishable_flg,subtraction_flg,target_maturity_days,open_month,close_month,balance,renewal_cnt,operations_in_month,early_withdrawal_in_month,report_month,ew_share
2023-08-31,mass,0,0,1095,2023-05,2026-05,656100834.24,0.0,0.0,-25074902.99,2023-08,0.03821806295833433
2023-08-31,mass,0,0,365,2022-12,2023-12,642305033.31,0.0,0.0,-5570706.6,2023-08,0.008672992287313079
2023-08-31,mass,0,0,365,2023-07,2024-07,638682003.1,0.0,0.0,-336788623.43,2023-08,0.5273181674061798
2023-08-31,mass,0,0,1095,2023-02,2026-02,634642901.82,0.0,0.0,-20225833.05,2023-08,0.031869627773346676
2023-08-31,mass,0,0,548,2023-06,2024-12,627921751.05,0.0,0.0,-28239916.02,2023-08,0.04497362286427839
2023-08-31,mass,0,0,365,2022-10,2023-11,627436706.64,0.0,0.0,-1000000.0,2023-08,0.0015937862567128433
2023-08-31,mass,0,0,180,2023-06,2023-12,618887187.23,0.0,0.0,-14540533.85,2023-08,0.02349464353120665
2023-08-31,mass,0,0,1095,2023-08,2026-08,618124128.17,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2022-08,2023-09,611189715.03,0.0,0.0,-7073516.82,2023-08,0.01157335708709169
2023-08-31,mass,0,0,180,2023-08,2024-02,606485918.0,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,180,2023-05,2023-11,588899157.76,0.0,0.0,-7743624.37,2023-08,0.01314932152298278
2023-08-31,mass,0,0,365,2023-01,2024-02,582973226.35,0.0,0.0,-7051876.14,2023-08,0.012096397949785537
2023-08-31,mass,0,0,365,2023-07,2024-07,577531586.88,0.0,0.0,-46239511.83,2023-08,0.08006403957885629
2023-08-31,mass,0,0,365,2023-06,2024-06,576058657.99,0.0,0.0,-30092675.4,2023-08,0.05223890828236174
2023-08-31,mass,0,0,365,2023-03,2024-03,572022342.76,0.0,0.0,-5101471.79,2023-08,0.00891830861952956
2023-08-31,mass,0,0,180,2023-07,2023-12,569420580.86,0.0,0.0,-42865756.83,2023-08,0.07527960574459662
2023-08-31,mass,0,0,365,2023-05,2024-05,566610982.63,0.0,0.0,-8073742.84,2023-08,0.014249181691686688
2023-08-31,mass,0,0,1095,2023-04,2026-04,564555328.91,0.0,0.0,-19503203.86,2023-08,0.03454613367595925
2023-08-31,mass,0,0,180,2023-05,2023-11,563637501.59,0.0,0.0,669189.77,2023-08,0.0011872697755423319
2023-08-31,mass,0,0,180,2023-08,2024-02,558696793.55,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,180,2023-08,2024-02,546273877.31,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,90,2023-08,2023-11,540938403.36,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2023-01,2024-02,539042296.03,0.0,0.0,-2208224.09,2023-08,0.004096569241900645
2023-08-31,mass,0,0,180,2023-07,2024-01,535500983.43,0.0,0.0,-113379132.96,2023-08,0.21172534966001752
2023-08-31,mass,0,0,180,2023-05,2023-11,533888486.39,0.0,0.0,-245442101.98,2023-08,0.45972540752771934
2023-08-31,mass,0,0,90,2023-05,2023-11,532638381.58,1.0,0.0,,2023-08,
2023-08-31,mass,0,0,1095,2023-06,2026-06,523431069.25,0.0,0.0,-159568799.65,2023-08,0.3048516013362346
2023-08-31,mass,0,0,365,2022-12,2023-12,517472502.3,0.0,0.0,5191789.33,2023-08,0.010032976258495195
2023-08-31,mass,0,0,1095,2023-06,2026-06,512280689.61,0.0,0.0,-62823888.09,2023-08,0.12263567486377032
2023-08-31,mass,0,0,1095,2023-05,2026-05,508333569.83,0.0,0.0,-24367564.15,2023-08,0.04793616946869975
2023-08-31,mass,0,0,365,2023-04,2024-05,506752175.54,0.0,0.0,-13621927.47,2023-08,0.02688084655084972
2023-08-31,mass,0,0,180,2023-06,2023-12,506091824.95,0.0,0.0,-21380059.67,2023-08,0.042245415981797915
2023-08-31,mass,0,0,180,2023-06,2023-12,502888294.59,0.0,0.0,-20513642.26,2023-08,0.04079164792794507
2023-08-31,mass,0,0,90,2023-07,2023-10,496319451.16,0.0,0.0,-43601234.57,2023-08,0.0878491352053501
2023-08-31,mass,0,0,1095,2023-08,2026-08,487601257.26,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,1095,2023-04,2026-04,484836033.42,0.0,0.0,-46727223.04,2023-08,0.09637737259417248
2023-08-31,mass,0,0,548,2023-06,2024-12,484145734.25,0.0,0.0,-28487956.16,2023-08,0.05884169609411363
2023-08-31,mass,0,0,180,2023-06,2023-12,484034966.77,0.0,0.0,-19643021.94,2023-08,0.04058182422455819
2023-08-31,mass,0,0,90,2023-07,2023-10,482765582.82,0.0,0.0,-34927168.68,2023-08,0.07234809175082113
2023-08-31,mass,0,0,180,2023-03,2023-09,479795541.67,0.0,0.0,-5666423.67,2023-08,0.011810079873350149
2023-08-31,mass,0,0,365,2022-11,2023-12,478217703.49,0.0,0.0,-4077066.27,2023-08,0.008525544412609257
2023-08-31,mass,0,0,1095,2023-01,2026-01,473034242.02,0.0,0.0,-12144242.74,2023-08,0.02567307323913887
2023-08-31,mass,0,0,365,2023-07,2024-07,468050803.75,0.0,0.0,-36310689.42,2023-08,0.07757852166705098
2023-08-31,mass,0,0,180,2023-08,2024-01,463061227.54,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2023-04,2024-05,460182821.41,0.0,0.0,-4733348.0,2023-08,0.0102857989907077
2023-08-31,mass,0,0,1095,2023-06,2026-06,458720922.46,0.0,0.0,-70859980.63,2023-08,0.15447296419355913
2023-08-31,mass,0,0,90,2023-04,2023-10,456953142.16,1.0,0.0,-848373700.07,2023-08,1.856587955736052
2023-08-31,mass,0,0,1095,2023-06,2026-06,456817849.98,0.0,0.0,-47790816.24,2023-08,0.10461678816204825
2023-08-31,mass,0,0,365,2023-02,2024-03,451151332.22,0.0,0.0,-8591284.45,2023-08,0.019043021346572316
2023-08-31,mass,0,0,365,2022-11,2023-11,445763599.84,0.0,0.0,-1833118.93,2023-08,0.0041123118412045535
2023-08-31,mass,0,0,180,2023-07,2024-01,440984388.89,0.0,0.0,-143236571.56,2023-08,0.3248109800905655
2023-08-31,mass,0,0,180,2023-08,2024-01,435195466.06,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2023-07,2024-08,432211007.76,0.0,0.0,-66488049.97,2023-08,0.15383238459053725
2023-08-31,mass,0,0,365,2023-05,2024-05,429831231.96,0.0,0.0,-5100000.0,2023-08,0.011865121984608613
2023-08-31,mass,0,0,365,2023-05,2024-06,428380211.93,0.0,0.0,-5938715.7,2023-08,0.013863188668879093
2023-08-31,mass,0,0,180,2023-08,2024-02,421708732.51,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2023-06,2024-07,421651005.73,0.0,0.0,-23353283.83,2023-08,0.05538533885284751
2023-08-31,mass,0,0,90,2023-06,2023-11,420410672.03,1.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2023-07,2024-08,419944705.4,0.0,0.0,-41209952.23,2023-08,0.0981318533132767
2023-08-31,mass,0,0,90,2023-05,2023-11,419646420.03,1.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2023-07,2024-07,417375842.77,0.0,0.0,-30959920.47,2023-08,0.07417755724559469
2023-08-31,mass,0,0,365,2022-08,2023-09,416779083.54,0.0,0.0,-2784270.27,2023-08,0.006680446260285473
2023-08-31,mass,0,0,548,2023-07,2025-01,416758308.91,0.0,0.0,-36034829.03,2023-08,0.08646457253424984
2023-08-31,mass,0,0,90,2023-03,2023-09,416732171.14,1.0,0.0,-247256292.77,2023-08,0.593321826087036
2023-08-31,mass,0,0,365,2023-06,2024-06,406715162.14,0.0,0.0,-1036021673.19,2023-08,2.5472905109777524
2023-08-31,mass,0,0,180,2023-08,2024-02,402220466.24,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,90,2023-08,2023-10,395792079.18,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,90,2023-06,2023-11,394485273.03,1.0,0.0,,2023-08,
2023-08-31,mass,0,0,180,2023-05,2023-11,390689655.27,0.0,0.0,-11271430.19,2023-08,0.02885008609252906
2023-08-31,mass,0,0,1095,2023-08,2026-08,388140436.21,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2023-02,2024-03,384795568.97,0.0,0.0,-3500000.0,2023-08,0.009095738834437752
2023-08-31,mass,0,0,180,2023-07,2024-01,380804556.54,0.0,0.0,-17144359.81,2023-08,0.04502141456965245
2023-08-31,mass,0,0,180,2023-06,2023-12,379194786.0,0.0,0.0,-19157169.16,2023-08,0.05052065552399236
2023-08-31,mass,0,0,365,2023-05,2024-05,378787997.95,0.0,0.0,-4257157.77,2023-08,0.011238892977179135
2023-08-31,mass,0,0,180,2023-07,2024-01,376741019.58,0.0,0.0,-54516749.29,2023-08,0.14470616804821676
2023-08-31,mass,0,0,180,2023-08,2024-02,376545726.19,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,180,2023-04,2023-09,375965045.88,0.0,0.0,-4562144.53,2023-08,0.012134491171437622
2023-08-31,mass,0,0,548,2023-07,2025-01,375255395.25,0.0,0.0,-37074052.13,2023-08,0.09879685302139571
2023-08-31,mass,0,0,180,2023-07,2024-01,372307068.5,0.0,0.0,-35361835.32,2023-08,0.0949802953311374
2023-08-31,mass,0,0,90,2023-04,2023-10,370426890.74,1.0,0.0,-644912682.17,2023-08,1.7409985567777249
2023-08-31,mass,0,0,365,2023-05,2024-05,366655661.07,0.0,0.0,-5531549.96,2023-08,0.015086498170674489
2023-08-31,mass,0,0,1095,2023-07,2026-07,365881232.92,0.0,0.0,-101522544.03,2023-08,0.27747404046874935
2023-08-31,mass,0,0,90,2023-05,2023-11,365547031.54,1.0,0.0,,2023-08,
2023-08-31,mass,0,0,180,2023-04,2023-10,363702612.75,0.0,0.0,-5722024.72,2023-08,0.01573270171675444
2023-08-31,mass,0,0,365,2022-12,2024-01,361303595.77,0.0,0.0,-5207766.0,2023-08,0.014413822782198878
2023-08-31,mass,0,0,365,2023-06,2024-07,356576298.6,0.0,0.0,-12305895.21,2023-08,0.03451125399617348
2023-08-31,mass,0,0,365,2023-02,2024-03,355810710.41,0.0,0.0,-1355146.45,2023-08,0.0038086162399059522
2023-08-31,mass,0,0,180,2023-07,2024-01,344371720.39,0.0,0.0,-523931645.82,2023-08,1.5214130975291726
2023-08-31,mass,0,0,90,2023-07,2023-10,340000000.0,0.0,0.0,0.0,2023-08,0.0
2023-08-31,mass,0,0,365,2023-03,2024-04,338142606.6,0.0,0.0,-3440700.21,2023-08,0.010175293331402383
2023-08-31,mass,0,0,548,2023-05,2024-11,333728121.5,0.0,0.0,-39341455.0,2023-08,0.11788474649116437
2023-08-31,mass,0,0,365,2023-02,2024-03,331800490.69,0.0,0.0,-7000000.0,2023-08,0.021097015213699832
2023-08-31,mass,0,0,90,2023-05,2023-11,329072055.59,1.0,0.0,,2023-08,
2023-08-31,mass,0,0,180,2023-07,2024-01,328236281.04,0.0,0.0,-43999866.29,2023-08,0.13404936879795448
2023-08-31,mass,0,0,180,2023-05,2023-11,327088342.11,0.0,0.0,-7676904.34,2023-08,0.02347043092541113
2023-08-31,mass,0,0,548,2023-06,2024-12,326912883.4,0.0,0.0,-17971511.16,2023-08,0.054973395276106764
2023-08-31,mass,0,0,180,2023-08,2024-01,320573222.76,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2023-05,2024-05,317198933.76,0.0,0.0,-5215554.7,2023-08,0.016442535408855468
2023-08-31,mass,0,0,180,2023-07,2024-01,314807206.47,0.0,0.0,-37836521.02,2023-08,0.12018950088299737
2023-08-31,mass,0,0,1095,2023-07,2026-07,313816932.69,0.0,0.0,-40835764.96,2023-08,0.13012607257983458
2023-08-31,mass,0,0,365,2022-09,2023-10,310584599.12,0.0,0.0,-7922350.0,2023-08,0.025507864918115453
2023-08-31,mass,0,0,365,2023-05,2024-06,309106241.42,0.0,0.0,-10289010.88,2023-08,0.03328632522181829
2023-08-31,mass,0,0,180,2023-08,2024-02,304797508.88,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2022-12,2024-01,304560607.28,0.0,0.0,3145000.0,2023-08,0.010326351881445461
2023-08-31,mass,0,0,90,2023-03,2023-09,300641136.64,1.0,0.0,-201329156.14,2023-08,0.6696660290407289
2023-08-31,mass,0,0,1095,2023-05,2026-05,299214795.46,0.0,0.0,-16300000.0,2023-08,0.0544759157879913
2023-08-31,mass,0,0,365,2023-08,2024-08,298850975.91,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2023-03,2024-04,297255623.45,0.0,0.0,-800000.0,2023-08,0.0026912863437705977
2023-08-31,mass,0,0,180,2023-05,2023-11,291350234.13,0.0,0.0,-2740416.01,2023-08,0.009405916621907469
2023-08-31,mass,0,0,1095,2023-07,2026-07,291237584.14,0.0,0.0,-50899427.1,2023-08,0.17476943180359678
2023-08-31,mass,0,0,90,2023-07,2023-09,289712607.67,0.0,0.0,-12966530.73,2023-08,0.04475652901087982
2023-08-31,mass,0,0,180,2023-05,2023-10,287853775.31,0.0,0.0,-600000.0,2023-08,0.0020843916302776943
2023-08-31,mass,0,0,365,2023-04,2024-04,287573853.89,0.0,0.0,-2830973.5,2023-08,0.009844335504447067
2023-08-31,mass,0,0,90,2023-07,2023-09,287435112.05,0.0,0.0,-8537878.7,2023-08,0.029703673427743285
2023-08-31,mass,0,0,180,2023-05,2023-11,286407782.34,0.0,0.0,-5109518.48,2023-08,0.01784001271981638
2023-08-31,mass,0,0,1095,2023-08,2026-08,282677490.52,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,1095,2023-05,2026-05,281640015.95,0.0,0.0,-21800814.59,2023-08,0.07740666579805312
2023-08-31,mass,0,0,180,2023-05,2023-10,280090987.33,0.0,0.0,-4074895.26,2023-08,0.014548469762788207
2023-08-31,mass,0,0,1095,2023-06,2026-06,279536523.67,0.0,0.0,-28920786.03,2023-08,0.1034597756683192
2023-08-31,mass,0,0,1095,2023-03,2026-02,277621543.56,0.0,0.0,-5607861.82,2023-08,0.020199663715175693
2023-08-31,mass,0,0,365,2023-06,2024-07,277132074.58,0.0,0.0,-76047329.76,2023-08,0.27440825777835887
2023-08-31,mass,0,0,90,2023-08,2023-11,274835444.21,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,548,2023-08,2025-02,274583597.02,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2022-10,2023-10,273420914.85,0.0,0.0,-1986223.0,2023-08,0.0072643418704441505
2023-08-31,mass,0,0,180,2023-08,2024-02,271752796.9,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2023-03,2024-04,269263699.65,0.0,0.0,0.0,2023-08,0.0
2023-08-31,mass,0,0,180,2023-05,2023-11,266663048.95,0.0,0.0,-11618412.66,2023-08,0.04356963855977842
2023-08-31,mass,0,0,90,2023-04,2023-10,265525789.13,1.0,0.0,-413028538.31,2023-08,1.5555119510737372
2023-08-31,mass,0,0,1095,2023-07,2026-07,265248499.92,0.0,0.0,-85556966.94,2023-08,0.3225540086590662
2023-08-31,mass,0,0,1095,2023-06,2026-06,259314220.53,0.0,0.0,-20064642.16,2023-08,0.07737578802655262
2023-08-31,mass,0,0,548,2023-08,2025-02,258448286.34,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2023-07,2024-07,258411730.16,0.0,0.0,-27580481.0,2023-08,0.10673076250417533
2023-08-31,mass,0,0,365,2022-12,2023-12,255601899.49,0.0,0.0,-1209942.96,2023-08,0.004733700971761898
2023-08-31,mass,0,0,90,2023-05,2023-11,253421977.41,1.0,0.0,,2023-08,
2023-08-31,mass,0,0,1095,2023-08,2026-08,253266235.09,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2022-11,2023-12,252115444.32,0.0,0.0,-3090000.0,2023-08,0.01225629000370952
2023-08-31,mass,0,0,548,2023-06,2024-12,251225320.55,0.0,0.0,-9155442.76,2023-08,0.03644315286355796
2023-08-31,mass,0,0,180,2023-07,2024-01,245614717.49,0.0,0.0,-12901998.0,2023-08,0.05252941734049505
2023-08-31,mass,0,0,1095,2023-08,2026-08,244658403.49,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,1095,2023-03,2026-02,243091669.51,0.0,0.0,-4746897.26,2023-08,0.019527190173025358
2023-08-31,mass,0,0,365,2022-11,2023-12,242138037.81,0.0,0.0,230430.85,2023-08,0.0009516507694706507
2023-08-31,mass,0,0,548,2023-05,2024-11,240703440.59,0.0,0.0,-5357170.57,2023-08,0.022256310740173788
2023-08-31,mass,0,0,90,2023-06,2023-09,239606958.49,0.0,0.0,-5396018.37,2023-08,0.022520290746168806
2023-08-31,mass,0,0,180,2023-08,2024-01,239374823.45,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,1095,2023-05,2026-05,230951236.18,0.0,0.0,-12192429.3,2023-08,0.05279222359518959
2023-08-31,mass,0,0,1095,2023-05,2026-05,230137213.19,0.0,0.0,-11995547.0,2023-08,0.05212345640987902
2023-08-31,mass,0,0,365,2023-02,2024-02,229304805.65,0.0,0.0,-1082538.04,2023-08,0.004720956618991818
2023-08-31,mass,0,0,180,2023-06,2023-11,228984345.96,0.0,0.0,-1568228.0,2023-08,0.006848625365307483
2023-08-31,mass,0,0,365,2023-07,2024-07,228305080.91,0.0,0.0,-143060876.76,2023-08,0.6266215197216567
2023-08-31,mass,0,0,1095,2023-08,2026-08,226675402.3,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2023-03,2024-04,226593716.11,0.0,0.0,-1197102.54,2023-08,0.005283035030939985
2023-08-31,mass,0,0,90,2023-06,2023-11,226429546.27,1.0,0.0,,2023-08,
2023-08-31,mass,0,0,548,2023-06,2024-12,225946428.55,0.0,0.0,-12315797.75,2023-08,0.054507600890335024
2023-08-31,mass,0,0,180,2023-08,2024-02,225894491.16,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2022-11,2023-12,225669883.29,0.0,0.0,0.0,2023-08,0.0
2023-08-31,mass,0,0,730,2023-06,2025-06,222211341.65,0.0,0.0,-15787944.43,2023-08,0.07104922868818833
2023-08-31,mass,0,0,365,2023-01,2024-02,219695093.08,0.0,0.0,-12100000.0,2023-08,0.055076332522337644
2023-08-31,mass,0,0,548,2023-05,2024-11,217682328.75,0.0,0.0,-3481775.66,2023-08,0.015994755660661317
2023-08-31,mass,0,0,1095,2023-05,2026-05,216196573.78,0.0,0.0,-12903046.92,2023-08,0.059682013893199076
2023-08-31,mass,0,0,365,2023-01,2024-02,215747745.12,0.0,0.0,-2141930.75,2023-08,0.009927940376890832
2023-08-31,mass,0,0,365,2023-07,2024-07,210625203.45,0.0,0.0,-110309676.68,2023-08,0.5237249620327904
2023-08-31,mass,0,0,365,2023-06,2024-06,210624486.29,0.0,0.0,-7957770.19,2023-08,0.03778179038045596
2023-08-31,mass,0,0,365,2023-07,2024-07,210332124.61,0.0,0.0,-19380005.0,2023-08,0.09214001444588935
2023-08-31,mass,0,0,90,2023-03,2023-09,209304733.0,1.0,0.0,-134808737.75,2023-08,0.6440787832064935
2023-08-31,mass,0,0,548,2023-07,2025-01,209146170.49,0.0,0.0,-60220806.34,2023-08,0.2879364522855529
2023-08-31,mass,0,0,180,2023-08,2024-01,204609340.91,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2023-05,2024-05,204425289.88,0.0,0.0,-3653336.19,2023-08,0.01787125356233835
2023-08-31,mass,0,0,548,2023-07,2025-01,204420370.73,0.0,0.0,-726817314.71,2023-08,3.5555033586647093
2023-08-31,mass,0,0,180,2023-08,2024-02,203618969.04,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,90,2023-05,2023-11,203319020.93,1.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2023-01,2024-01,202805533.26,0.0,0.0,-693439.65,2023-08,0.0034192343712387725
2023-08-31,mass,0,0,365,2023-07,2024-08,202773913.0,0.0,0.0,-146360957.14,2023-08,0.7217938194051617
2023-08-31,mass,0,0,365,2023-07,2024-08,201813751.22,0.0,0.0,-27148775.28,2023-08,0.13452391185378018
2023-08-31,mass,0,0,180,2023-06,2023-11,199849589.6,0.0,0.0,-2536277.53,2023-08,0.012690931890710272
2023-08-31,mass,0,0,365,2022-09,2023-09,199361651.79,0.0,0.0,-1047908.09,2023-08,0.005256317253549979
2023-08-31,mass,0,0,180,2023-03,2023-09,199039318.75,0.0,0.0,-4085221.46,2023-08,0.020524695751853804
2023-08-31,mass,0,0,548,2023-07,2025-01,198427087.77,0.0,0.0,-20439959.03,2023-08,0.10300992298839906
2023-08-31,mass,0,0,90,2023-08,2023-11,197459947.3,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2023-08,2024-09,195890934.65,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2022-12,2024-01,195424524.63,0.0,0.0,-500783.62,2023-08,0.002562542346965616
2023-08-31,mass,0,0,548,2023-05,2024-11,192732133.7,0.0,0.0,-6470853.8,2023-08,0.033574337998417546
2023-08-31,mass,0,0,365,2022-12,2024-01,192086557.47,0.0,0.0,0.0,2023-08,0.0
2023-08-31,mass,0,0,180,2023-08,2024-01,190975000.0,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,180,2023-08,2024-02,190766078.92,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,180,2023-06,2023-12,189005873.87,0.0,0.0,-6108832.45,2023-08,0.032320860325228365
2023-08-31,mass,0,0,1095,2023-07,2026-07,188097427.03,0.0,0.0,-24939743.34,2023-08,0.13258949754811009
2023-08-31,mass,0,0,365,2022-09,2023-10,186220543.75,0.0,0.0,-819583.0,2023-08,0.0044011416973429385
2023-08-31,mass,0,0,1095,2023-07,2026-07,182790416.44,0.0,0.0,-42955239.16,2023-08,0.2349972170127411
2023-08-31,mass,0,0,365,2023-08,2024-09,181967777.27,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2023-04,2024-05,179982476.95,0.0,0.0,-3663240.78,2023-08,0.02035331906793163
2023-08-31,mass,0,0,1095,2023-05,2026-05,179375898.68,0.0,0.0,-12170154.0,2023-08,0.06784720851328586
2023-08-31,mass,0,0,365,2022-11,2023-11,177925211.91,0.0,0.0,-1538951.79,2023-08,0.008649430698885152
2023-08-31,mass,0,0,180,2023-08,2024-02,173538456.42,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,548,2023-05,2024-11,173413093.66,0.0,0.0,-3704875.52,2023-08,0.02136445087165052
2023-08-31,mass,0,0,90,2023-05,2023-11,170670384.37,1.0,0.0,,2023-08,
2023-08-31,mass,0,0,180,2023-04,2023-09,169824001.63,0.0,0.0,-300106.0,2023-08,0.001767158924059797
2023-08-31,mass,0,0,365,2023-07,2024-08,169585008.79,0.0,0.0,-21571715.92,2023-08,0.12720296489598693
2023-08-31,mass,0,0,365,2022-10,2023-11,168865332.56,0.0,0.0,-920000.0,2023-08,0.0054481283165276825
2023-08-31,mass,0,0,1095,2023-05,2026-05,166808195.62,0.0,0.0,-16274377.96,2023-08,0.0975634194681543
2023-08-31,mass,0,0,180,2023-08,2024-02,162773213.11,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2023-07,2024-07,162269837.53,0.0,0.0,-6850242.12,2023-08,0.04221512897449932
2023-08-31,mass,0,0,365,2023-07,2024-08,160215961.91,0.0,0.0,-24828344.17,2023-08,0.15496798117997207
2023-08-31,mass,0,0,180,2023-08,2024-01,159694360.62,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,180,2023-07,2024-01,158186601.48,0.0,0.0,-81634000.0,2023-08,0.5160614061888246
2023-08-31,mass,0,0,365,2022-10,2023-11,157525273.68,0.0,0.0,-2351063.0,2023-08,0.014924989146668594
2023-08-31,mass,0,0,365,2022-09,2023-09,156985570.45,0.0,0.0,-11482407.82,2023-08,0.07314307797261631
2023-08-31,mass,0,0,180,2023-08,2024-02,153777111.18,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,180,2023-06,2023-11,152133412.33,0.0,0.0,-55431468.17,2023-08,0.3643609074498434
2023-08-31,mass,0,0,365,2023-03,2024-03,151517746.72,0.0,0.0,-3606069.83,2023-08,0.023799653229162013
2023-08-31,mass,0,0,90,2023-06,2023-09,148297744.46,0.0,0.0,-4478130.14,2023-08,0.030196886380884067
2023-08-31,mass,0,0,90,2023-07,2023-10,147704405.07,0.0,0.0,-10446597.52,2023-08,0.07072637755826681
2023-08-31,mass,0,0,548,2023-07,2025-01,147061926.07,0.0,0.0,-12819952.54,2023-08,0.08717383814147675
2023-08-31,mass,0,0,90,2023-08,2023-10,147008944.39,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,180,2023-05,2023-11,146845075.7,0.0,0.0,-4979102.0,2023-08,0.03390717718156347
2023-08-31,mass,0,0,365,2023-01,2024-02,146137437.84,0.0,0.0,-854339.87,2023-08,0.005846139652012938
2023-08-31,mass,0,0,365,2023-06,2024-07,144514796.25,0.0,0.0,-7494712.11,2023-08,0.051861209401940396
2023-08-31,mass,0,0,1095,2023-08,2026-08,143773472.62,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2022-10,2023-10,143163594.99,0.0,0.0,-2000000.0,2023-08,0.01397003197733125
2023-08-31,mass,0,0,180,2023-08,2024-02,142800194.42,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,90,2023-07,2023-09,142477962.38,0.0,0.0,-882578.04,2023-08,0.006194488082627786
2023-08-31,mass,0,0,180,2023-07,2024-01,142280189.18,0.0,0.0,-13324756.94,2023-08,0.09365152672901442
2023-08-31,mass,0,0,90,2023-03,2023-09,141649893.45,1.0,0.0,-34829316.86,2023-08,0.24588311372287872
2023-08-31,mass,0,0,90,2023-08,2023-10,140587078.11,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,90,2023-05,2023-11,140268354.36,1.0,0.0,,2023-08,
2023-08-31,mass,0,0,548,2023-07,2025-01,140170392.49,0.0,0.0,-6037117.69,2023-08,0.04306984936516246
2023-08-31,mass,0,0,180,2023-04,2023-10,140058966.25,0.0,0.0,-2024000.0,2023-08,0.014451056252887343
2023-08-31,mass,0,0,365,2022-10,2023-10,139537108.32,0.0,0.0,101065217.0,2023-08,0.7242891745199955
2023-08-31,mass,0,0,90,2023-06,2023-11,138959696.18,1.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2023-06,2024-07,138005094.38,0.0,0.0,-4745230.5,2023-08,0.03438445893116022
2023-08-31,mass,0,0,180,2023-06,2023-11,135529378.92,0.0,0.0,-14412774.54,2023-08,0.10634428236041385
2023-08-31,mass,0,0,365,2023-05,2024-06,134134702.13,0.0,0.0,-10254445.76,2023-08,0.07644886518674077
2023-08-31,mass,0,0,548,2023-08,2025-02,133894123.04,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2023-05,2024-06,131968502.8,0.0,0.0,-7340687.93,2023-08,0.055624545056216244
2023-08-31,mass,0,0,1095,2022-12,2025-11,129315366.76,0.0,0.0,-6750000.0,2023-08,0.05219797282505113
2023-08-31,mass,0,0,1095,2023-06,2026-06,128900209.15,0.0,0.0,-14151165.34,2023-08,0.10978388191389524
2023-08-31,mass,0,0,548,2023-08,2025-01,126536538.0,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,1095,2023-08,2026-08,126467166.29,0.0,0.0,,2023-08,
2023-08-31,mass,0,0,365,2023-01,2024-02,123804443.03,0.0,0.0,-1000672.36,2023-08,0.008082685366610949
2023-08-31,mass,0,0,90,2023-07,2023-10,123127289.95,0.0,0.0,-14134081.22,2023-08,0.11479243330816119
